"user","treatment","num_applications","num_hires","prior_spend","prior_openings"
217647,"0",23,1,6.46532012307224,11
217648,"0",0,0,0,2
217649,"0",13,0,9.16597042424024,6
217650,"0",5,0,0,3
217651,"1",2,0,0,2
217652,"1",1,1,8.94661438077955,17
217653,"1",11,0,0,1
217654,"1",69,0,4.12890700657121,3
217655,"0",0,0,6.10360949636154,5
217656,"1",0,0,5.61130162186204,4
217657,"0",60,1,5.16763904290592,28
217658,"0",0,0,10.1196459644685,43
217659,"1",2,0,9.65663387458412,14
217660,"1",78,1,8.00208507753205,9
217661,"1",37,0,6.45031243178126,6
217662,"0",9,0,3.15700042115011,2
217663,"1",34,0,0,9
217664,"0",0,0,9.31270380085297,25
217665,"0",2,0,0,1
217666,"0",1,0,7.98572598853238,8
217667,"0",48,0,0,1
217668,"1",0,0,5.9594577509729,25
217669,"1",22,0,0,1
217670,"0",128,1,5.59675390189768,5
217671,"1",6,0,3.97349432751625,2
217672,"1",5,0,0,1
217673,"1",1,0,6.3801733830647,5
217674,"0",0,0,0,2
217675,"1",14,0,10.6177952615564,43
217676,"0",1,0,7.16472037877186,9
217677,"0",1,0,0,1
217678,"1",4,0,6.01917698567452,4
217679,"1",9,2,0,1
217680,"1",8,1,0,1
217681,"0",36,0,3.8286413964891,7
217682,"0",45,1,0,3
217683,"1",15,1,7.27373083780383,16
217684,"0",0,0,0,1
217685,"1",8,0,13.7561379027355,66
217686,"1",0,0,0,2
217687,"1",2,0,7.43225301205503,22
217688,"0",15,1,8.34537943382347,16
217689,"1",7,0,0,1
217690,"0",33,1,5.46005348973288,3
217691,"1",3,0,0,2
217692,"0",10,1,0,1
217693,"1",1,0,0,1
217694,"0",3,0,0,1
217695,"1",1,1,10.405463029025,50
217696,"0",37,0,0,2
217697,"0",0,0,9.88866625777649,63
217698,"1",49,0,0,16
217699,"0",17,0,5.84802710836399,35
217700,"0",3,0,12.024783955146,165
217701,"1",1,0,9.0336330259667,11
217702,"0",19,1,11.7184158723927,72
217703,"0",0,0,7.70004166290661,12
217704,"0",3,0,0,1
217705,"0",5,0,0,1
217706,"0",3,2,8.48588413837899,30
217707,"0",40,0,0,1
217708,"1",0,0,4.61512051684126,6
217709,"0",89,2,6.26765585284426,11
217710,"1",28,1,0,1
217711,"1",28,1,5.28462403941603,16
217712,"1",3,0,0,1
217713,"1",5,1,10.0600429102352,33
217714,"0",5,1,0,1
217715,"1",1,0,0,1
217716,"0",1,0,5.31256537981324,27
217717,"0",46,0,0,1
217718,"1",0,0,0,1
217719,"0",15,1,0,3
217720,"0",0,0,0,2
217721,"0",58,0,0,1
217722,"0",0,0,6.19303710849405,5
217723,"0",44,0,6.96193091542791,41
217724,"0",0,0,0,1
217725,"0",2,1,6.20917335693215,3
217726,"1",12,0,9.54559186379156,56
217727,"0",2,0,0,2
217728,"0",17,1,6.6375332227736,12
217729,"0",1,1,5.86189671774989,9
217730,"0",14,1,8.62810646195626,25
217731,"1",67,0,6.7112171438289,33
217732,"1",29,1,11.0684091373439,66
217733,"1",1,0,0,1
217734,"1",0,0,0,2
217735,"1",0,0,0,1
217736,"1",0,0,0,1
217737,"0",1,1,0,1
217738,"0",94,0,0,1
217739,"0",24,0,9.13232477499144,25
217740,"1",41,1,8.15601383209938,11
217741,"1",1,0,0,1
217742,"1",20,1,0,4
217743,"1",0,0,9.25606871068121,35
217744,"0",3,0,0,1
217745,"0",1,0,8.18010236350688,135
217746,"0",0,0,0,1
217747,"0",2,1,5.84932477994686,17
217748,"1",62,0,0,1
217749,"1",21,0,0,1
217750,"0",18,0,3.58351893845611,6
217751,"1",1,1,4.37613430896904,4
217752,"0",7,2,7.1763615599286,7
217753,"0",0,0,0,4
217754,"1",38,0,5.98454063203516,5
217755,"1",24,1,2.39789527279837,3
217756,"0",0,0,5.98559736882993,4
217757,"1",0,0,0,1
217758,"0",6,0,0,1
217759,"1",0,0,5.40815783222757,9
217760,"0",18,0,6.06689664222383,11
217761,"1",1,1,7.2481626200568,18
217762,"1",0,0,10.9658507085291,237
217763,"0",7,0,0,1
217764,"0",3,0,7.08627796251894,15
217765,"1",18,0,0,1
217766,"0",4,0,0,1
217767,"0",10,2,6.099062557706,5
217768,"0",0,0,5.64360775162013,28
217769,"1",1,0,0,1
217770,"0",36,1,8.02156811834993,25
217771,"0",4,1,9.12212536181978,155
217772,"1",2,1,0,1
217773,"0",8,1,5.85013137099134,12
217774,"1",9,0,0,4
217775,"1",73,1,8.04881703711442,106
217776,"1",1,1,6.52306291568924,11
217777,"0",23,1,9.26489768365885,6
217778,"0",1,0,3.77917709209472,3
217779,"0",72,2,5.6618139898337,4
217780,"0",0,0,8.48705145930409,35
217781,"0",9,1,0,1
217782,"0",21,0,0,2
217783,"1",7,0,5.75282657483512,5
217784,"1",6,0,0,1
217785,"1",0,0,0,1
217786,"0",0,0,3.35968070145922,4
217787,"1",11,0,0,1
217788,"1",0,0,5.99583000461762,3
217789,"0",67,1,0,1
217790,"0",2,0,0,1
217791,"0",11,2,0,2
217792,"0",14,0,0,3
217793,"0",11,1,3.94061046228006,3
217794,"1",56,0,0,1
217795,"1",1,1,7.99429161259112,58
217796,"0",56,0,4.20722671927877,3
217797,"0",1,1,0,1
217798,"1",13,0,7.05819909687807,16
217799,"1",1,0,0,1
217800,"1",4,0,9.46136053474302,11
217801,"0",16,1,0,1
217802,"0",49,0,6.50669545335288,17
217803,"1",12,1,0,1
217804,"0",30,1,7.55021950517495,15
217805,"0",12,0,7.26649908135665,16
217806,"1",12,0,0,1
217807,"0",1,0,0,2
217808,"1",44,1,4.61502150203847,4
217809,"1",2,0,0,1
217810,"1",2,0,0,1
217811,"0",7,0,0,2
217812,"0",23,0,0,3
217813,"0",6,0,0,1
217814,"0",95,1,7.76090597804458,35
217815,"1",1,1,6.79110909686282,8
217816,"1",13,1,10.0143448829884,52
217817,"0",12,0,13.2243196772891,33
217818,"1",6,1,0,1
217819,"1",6,0,2.49485698064117,4
217820,"0",6,1,0,2
217821,"0",5,1,0,1
217822,"0",60,0,0,1
217823,"0",17,1,7.60586512512183,39
217824,"0",37,0,0,80
217825,"0",21,0,0,2
217826,"1",2,0,7.51747737139695,42
217827,"1",53,1,3.04452243772342,2
217828,"1",15,0,4.72791865124714,4
217829,"1",18,0,7.22962136321399,20
217830,"1",0,0,6.51619307604296,6
217831,"0",0,0,10.2200179807473,48
217832,"0",1,1,0,1
217833,"1",1,0,6.58115218179935,24
217834,"0",9,1,9.0683458392248,58
217835,"1",0,0,0,2
217836,"1",0,0,0,1
217837,"1",26,0,6.73284221143598,21
217838,"1",7,1,0,3
217839,"1",0,0,6.80407113520525,9
217840,"1",24,0,0,1
217841,"1",48,0,8.80089585651893,99
217842,"1",2,2,5.08827511715348,2
217843,"0",18,0,4.64304383841617,2
217844,"1",2,0,10.5614753216809,86
217845,"0",0,0,0,1
217846,"0",3,0,0,1
217847,"0",0,0,0,1
217848,"1",1,1,0,1
217849,"1",21,0,0,1
217850,"0",14,1,8.85872688295044,95
217851,"1",4,0,0,1
217852,"1",9,1,8.82891449231775,27
217853,"0",0,0,7.52761107696524,17
217854,"0",1,1,8.13609966876499,16
217855,"1",5,0,0,7
217856,"0",10,0,0,1
217857,"1",1,1,5.96005127640224,2
217858,"1",15,0,0,1
217859,"0",61,5,3.53514535417189,2
217860,"1",12,0,0,1
217861,"0",0,0,5.18604412406525,4
217862,"0",10,0,9.46278638199913,31
217863,"1",19,1,5.14987536118776,2
217864,"0",14,0,0,1
217865,"0",19,1,6.45891805255021,24
217866,"1",153,0,0,5
217867,"0",26,0,3.14501397626975,4
217868,"1",1,1,9.1098159214597,91
217869,"0",27,1,7.89448583500215,37
217870,"1",0,0,3.97443426554954,7
217871,"0",8,1,7.74561300691426,5
217872,"0",25,0,7.80189037741116,9
217873,"0",2,1,0,1
217874,"0",76,0,0,1
217875,"0",18,0,5.19849703126583,4
217876,"1",4,0,0,1
217877,"1",0,0,11.4242166481444,25
217878,"1",9,1,0,1
217879,"1",0,0,0,1
217880,"0",27,0,0,1
217881,"0",4,1,0,40
217882,"1",0,0,0,5
217883,"1",0,0,4.71939133007811,2
217884,"0",11,0,5.44120485409658,12
217885,"1",0,0,0,1
217886,"1",1,0,0,1
217887,"0",0,0,6.62140565176413,2
217888,"1",6,2,9.13471771480453,10
217889,"0",0,0,6.63331843328038,28
217890,"1",1,0,0,1
217891,"1",2,1,10.0990535137113,67
217892,"1",19,0,0,2
217893,"1",0,0,5.36588255271046,3
217894,"0",20,1,0,2
217895,"1",0,0,8.05207680014385,9
217896,"0",8,1,6.19185111129958,10
217897,"0",18,0,3.43398720448515,8
217898,"1",14,0,4.94171384862983,26
217899,"0",1,1,7.30612191914094,12
217900,"0",1,1,0,3
217901,"1",0,0,0,5
217902,"0",32,0,4.74301725268022,66
217903,"1",34,1,6.06418047939506,2
217904,"0",128,0,7.73000782172871,26
217905,"1",0,0,0,2
217906,"1",11,2,6.9022300429393,17
217907,"0",5,0,0,6
217908,"0",0,0,6.15154049495462,19
217909,"1",2,0,0,1
217910,"0",8,1,6.66479160021862,31
217911,"0",4,1,0,3
217912,"0",34,1,3.51393065164939,14
217913,"1",5,0,0,1
217914,"0",0,0,7.80415345951707,21
217915,"1",39,1,8.90719942446186,15
217916,"1",8,0,3.35968070145922,3
217917,"1",44,1,0,1
217918,"1",6,1,0,1
217919,"0",1,0,9.50483220528544,39
217920,"0",1,0,0,1
217921,"1",37,4,0,2
217922,"1",52,0,0,1
217923,"1",3,0,0,1
217924,"0",15,0,0,1
217925,"0",26,1,0,2
217926,"0",11,1,0,2
217927,"0",38,1,9.36660966310363,164
217928,"1",36,1,0,3
217929,"1",12,0,8.92448596166532,80
217930,"0",5,0,7.02821916239727,57
217931,"0",1,1,8.03717154902694,36
217932,"0",0,0,0,1
217933,"0",8,0,0,2
217934,"1",34,2,5.79148805507531,3
217935,"0",6,1,8.70164747233644,14
217936,"1",1,1,10.4562709096268,69
217937,"1",0,0,8.93680049230115,52
217938,"1",11,1,3.5360196074696,2
217939,"1",43,0,0,6
217940,"0",5,0,0,1
217941,"1",190,1,11.577455767324,104
217942,"0",15,1,4.76720399783532,3
217943,"1",0,0,0,2
217944,"0",6,0,0,1
217945,"0",26,1,9.97365799707836,78
217946,"0",11,1,5.66237002807565,10
217947,"0",2,2,5.40726145353722,7
217948,"0",1,1,0,2
217949,"0",1,1,0,1
217950,"0",2,0,10.3139385437792,44
217951,"0",8,0,5.92961573878091,28
217952,"0",0,0,9.4795114176566,20
217953,"0",27,1,10.5527578166332,56
217954,"1",10,0,0,1
217955,"0",103,0,0,1
217956,"1",12,0,7.31290033587938,11
217957,"1",20,1,0,1
217958,"1",6,1,0,2
217959,"0",14,0,6.32412596032805,52
217960,"0",4,0,0,2
217961,"1",69,0,8.04577095642501,13
217962,"1",48,0,0,1
217963,"1",11,2,5.11481511300592,13
217964,"0",136,0,7.68578574040725,14
217965,"0",29,0,7.73143498505617,21
217966,"0",0,0,9.73323171135287,23
217967,"1",31,0,0,2
217968,"1",75,3,8.40491547364933,2
217969,"1",14,0,0,1
217970,"1",15,0,0,1
217971,"1",48,0,0,1
217972,"0",27,0,0,1
217973,"0",0,0,6.63310788480081,14
217974,"0",11,1,8.60718562065106,38
217975,"0",14,1,4.11087386417331,2
217976,"1",69,0,0,4
217977,"1",6,2,0,2
217978,"1",80,0,3.14501397626975,2
217979,"0",1,0,7.51498502942886,2
217980,"1",0,0,9.89288706537715,63
217981,"0",2,0,7.30903162646885,19
217982,"0",2,0,0,1
217983,"0",7,0,0,1
217984,"1",26,1,5.39816270151775,10
217985,"0",9,0,11.6948665327207,82
217986,"1",0,0,9.7018106843853,58
217987,"0",18,0,0,1
217988,"1",23,0,0,1
217989,"1",0,0,0,1
217990,"1",3,0,6.07394274809693,25
217991,"1",0,0,3.89263629162796,7
217992,"1",59,1,3.58379667766078,2
217993,"1",65,1,9.00452948835309,98
217994,"1",20,1,8.58415253000932,55
217995,"1",1,0,6.23476360462576,10
217996,"1",7,0,0,1
217997,"1",6,1,0,2
217998,"1",1,0,0,1
217999,"1",167,1,5.44142154351649,7
218000,"0",25,0,0,1
218001,"1",6,0,0,4
218002,"1",15,0,0,2
218003,"1",17,0,3.43398720448515,3
218004,"1",10,1,6.6759871426253,4
218005,"1",8,0,7.50476043384988,45
218006,"0",4,0,0,21
218007,"1",130,0,9.18348497224692,15
218008,"1",1,0,9.06933080163683,12
218009,"1",8,0,6.03272644485662,26
218010,"0",10,0,0,12
218011,"0",1,0,0,1
218012,"0",3,1,3.93437140909191,4
218013,"1",28,1,9.12632595416017,379
218014,"0",20,0,8.47006175080394,7
218015,"1",150,1,9.31113096140957,35
218016,"1",43,5,4.45038597218722,15
218017,"0",33,0,7.04862964586192,115
218018,"1",19,0,2.36555989215543,11
218019,"0",14,0,0,1
218020,"1",27,0,6.42095537881881,8
218021,"0",8,0,0,1
218022,"0",36,4,10.1831418635632,25
218023,"0",4,0,0,1
218024,"1",12,0,7.42793501629512,5
218025,"1",24,1,7.25237282375759,15
218026,"0",12,0,4.85810552211004,5
218027,"1",30,0,0,2
218028,"1",1,1,9.09454336286285,16
218029,"0",4,0,0,1
218030,"1",1,1,0,2
218031,"0",12,0,6.75269084847852,3
218032,"0",11,1,6.60093116100199,18
218033,"0",5,0,5.0325924614483,17
218034,"1",10,1,3.04452243772342,2
218035,"0",1,0,3.93182563272433,2
218036,"0",36,1,7.89981374769538,15
218037,"0",0,0,0,1
218038,"1",39,0,0,1
218039,"1",21,0,0,5
218040,"0",2,1,4.56090476969008,5
218041,"1",1,0,7.3797818606791,14
218042,"1",0,0,0,1
218043,"0",0,0,7.62080312124842,55
218044,"0",15,0,0,1
218045,"0",22,2,3.43301899398511,2
218046,"0",10,0,0,1
218047,"1",22,0,0,13
218048,"0",40,1,0,8
218049,"1",32,0,0,1
218050,"0",25,1,4.03512520256213,9
218051,"0",27,0,0,2
218052,"0",1,0,0,2
218053,"0",12,1,0,1
218054,"1",4,1,6.95844839329766,7
218055,"0",7,0,0,1
218056,"0",16,0,0,4
218057,"1",16,0,0,1
218058,"0",21,1,0,1
218059,"0",0,0,8.13477250911623,20
218060,"0",3,2,5.90626062659341,5
218061,"0",0,0,4.70953020131233,4
218062,"0",3,0,4.99498005448568,4
218063,"0",22,1,8.32639097527269,20
218064,"1",20,0,0,2
218065,"1",0,0,6.30517979660658,22
218066,"0",1,1,7.37314201676762,14
218067,"1",15,1,0,1
218068,"0",7,0,0,9
218069,"0",4,0,0,2
218070,"1",7,1,0,1
218071,"0",23,0,7.95063989451839,27
218072,"0",28,1,9.59703575915667,44
218073,"1",4,0,0,1
218074,"0",19,1,0,1
218075,"1",46,1,0,3
218076,"0",66,0,0,1
218077,"0",19,0,0,1
218078,"1",0,0,7.18495510413828,16
218079,"1",10,1,0,1
218080,"1",23,0,7.31958674542392,23
218081,"1",12,0,0,6
218082,"0",9,1,5.67414766952651,4
218083,"0",16,0,0,1
218084,"0",57,2,5.8982521653858,5
218085,"1",18,0,6.57574507268081,82
218086,"0",0,0,6.80708375281044,36
218087,"0",1,1,8.32093496888341,15
218088,"0",25,0,0,4
218089,"0",12,0,9.39499088132021,11
218090,"0",18,1,1.3297240096315,3
218091,"0",14,1,6.96278309136858,20
218092,"1",7,0,0,3
218093,"0",29,1,5.98239857509424,8
218094,"0",0,0,0,1
218095,"1",0,0,0,7
218096,"1",3,1,6.81644010849069,7
218097,"1",1,0,0,2
218098,"0",25,0,0,1
218099,"1",12,0,0,1
218100,"0",78,1,4.39444915467244,5
218101,"1",116,1,8.77490511203383,10
218102,"0",3,0,3.14501397626975,6
218103,"1",11,0,0,1
218104,"0",0,0,5.88887795833288,4
218105,"0",14,0,9.62103047267196,75
218106,"1",0,0,6.27436646279302,5
218107,"1",0,0,0,1
218108,"1",2,1,0,2
218109,"1",26,0,7.03453769843532,3
218110,"1",14,1,0,1
218111,"0",10,0,0,2
218112,"0",0,0,3.5360196074696,2
218113,"1",0,0,0,1
218114,"1",6,0,0,3
218115,"1",27,1,3.07961375753469,3
218116,"0",39,12,7.45901626253481,4
218117,"1",5,0,0,1
218118,"0",11,0,6.56592672285964,34
218119,"1",0,0,0,1
218120,"1",362,14,8.7994596257367,93
218121,"1",5,0,0,1
218122,"0",41,0,5.12396397940326,8
218123,"1",62,0,2.484906649788,9
218124,"0",21,0,0,1
218125,"0",17,3,5.79228163323862,3
218126,"0",20,1,6.71510455958733,34
218127,"0",0,0,6.68168244149535,10
218128,"0",7,1,7.27983594307072,25
218129,"1",3,1,9.72870788407019,35
218130,"0",21,1,0,1
218131,"0",0,0,0,1
218132,"0",28,0,0,2
218133,"1",0,0,5.73553950626939,14
218134,"0",1,0,0,2
218135,"1",5,0,0,2
218136,"1",1,0,0,1
218137,"1",17,0,0,1
218138,"0",32,1,10.0344232668004,36
218139,"0",3,0,0,1
218140,"0",0,0,7.74012947626132,11
218141,"1",1,1,0,6
218142,"1",36,0,0,1
218143,"0",41,1,0,2
218144,"0",33,2,3.55706087949309,24
218145,"0",3,0,0,1
218146,"1",9,0,9.13107203106996,142
218147,"0",1,1,8.7518968662807,79
218148,"1",1,1,11.1898492792508,25
218149,"0",5,1,6.77479515172591,30
218150,"1",18,0,4.99070465860738,24
218151,"0",127,2,8.32997888461839,25
218152,"0",20,1,3.43398720448515,3
218153,"1",118,3,7.48081176328395,3
218154,"0",18,0,7.53375253164801,119
218155,"1",22,0,0,5
218156,"1",6,3,6.93763441825981,50
218157,"0",1,1,0,1
218158,"0",251,0,0,1
218159,"1",20,0,0,1
218160,"0",151,1,5.37541728692888,14
218161,"0",35,1,2.484906649788,2
218162,"1",5,1,5.63952835751642,11
218163,"0",2,1,1.69377906086785,2
218164,"0",2,1,9.4390937586986,36
218165,"1",17,1,7.98097454316205,201
218166,"0",0,0,5.12729176949593,4
218167,"1",0,0,5.86411401355854,2
218168,"1",1,0,0,1
218169,"1",1,0,0,1
218170,"0",32,0,0,1
218171,"1",1,0,12.0930663082635,72
218172,"0",44,0,0,1
218173,"0",1,1,10.1398375140575,48
218174,"1",6,0,0,2
218175,"1",0,0,8.24634201477593,7
218176,"1",5,0,0,1
218177,"0",21,1,8.79054456820972,6
218178,"1",26,1,4.12890700657121,6
218179,"0",11,1,5.42053499927229,3
218180,"0",1,1,9.56737125256195,7
218181,"1",11,0,4.40133894570625,13
218182,"0",1,1,5.80522532627992,11
218183,"0",15,2,9.09117050010686,23
218184,"0",1,0,6.69063107499268,13
218185,"1",7,0,0,1
218186,"0",1,0,6.05467406050587,19
218187,"1",22,1,0,2
218188,"1",0,0,8.33830573135656,15
218189,"1",1,1,0,3
218190,"0",2,0,0,3
218191,"1",14,1,0,1
218192,"0",1,1,8.08299521988514,58
218193,"1",19,0,0,1
218194,"0",12,1,8.05994308910861,34
218195,"0",3,0,5.54204755147063,29
218196,"0",5,0,0,1
218197,"1",9,1,11.1609213101785,87
218198,"1",0,0,8.20657270020935,3
218199,"1",25,1,8.30361375777062,24
218200,"0",35,0,7.51723276563228,14
218201,"0",1,1,6.37444543566316,8
218202,"0",44,0,0,1
218203,"1",37,1,4.87580782383061,11
218204,"0",0,0,4.66861435854463,8
218205,"1",1,0,0,1
218206,"0",7,0,0,1
218207,"1",0,0,8.27719845301802,11
218208,"0",5,2,6.27540211765478,3
218209,"1",1,1,0,1
218210,"0",6,1,8.81841419748195,8
218211,"1",7,0,0,1
218212,"0",1,1,6.34270223592967,11
218213,"1",9,0,0,1
218214,"1",1,0,0,1
218215,"0",121,1,5.43105469398623,2
218216,"0",14,0,10.1833017543086,53
218217,"0",1,1,13.0294880190151,152
218218,"0",41,0,5.79875926555929,14
218219,"0",4,0,0,1
218220,"1",1,0,6.36741501866595,9
218221,"0",18,0,10.4530201036439,42
218222,"0",3,0,0,1
218223,"0",7,1,7.38665051050885,20
218224,"1",9,0,4.81307826465952,3
218225,"1",3,0,0,1
218226,"1",13,1,0,1
218227,"1",54,1,3.17805383034795,3
218228,"1",1,0,4.70347587477221,2
218229,"1",0,0,8.08890255163684,12
218230,"1",12,1,0,1
218231,"0",1,0,8.03847974156623,6
218232,"1",1,0,0,1
218233,"1",29,0,7.53171849837009,27
218234,"1",105,0,0,8
218235,"1",0,0,10.0348841681448,139
218236,"1",13,1,10.0787509255182,57
218237,"1",153,0,4.3528552573736,3
218238,"0",0,0,0,1
218239,"1",19,0,8.8215701258839,20
218240,"0",65,0,0,1
218241,"0",1,1,5.83416725521876,8
218242,"0",81,0,7.9797223833652,169
218243,"1",13,0,0,12
218244,"0",0,0,6.37331978957701,2
218245,"1",0,0,0,1
218246,"1",106,1,6.7956050989649,7
218247,"0",8,0,0,1
218248,"1",7,1,3.29583686600433,5
218249,"1",13,0,0,1
218250,"1",7,1,6.77266839148821,15
218251,"0",0,0,0,1
218252,"0",0,0,0,1
218253,"0",4,1,0,1
218254,"0",9,1,9.84780939551645,71
218255,"0",11,0,0,1
218256,"0",0,0,7.82160302920515,42
218257,"0",3,0,5.58975487850123,4
218258,"0",4,0,0,1
218259,"0",11,1,4.82076531954497,5
218260,"0",4,0,4.72676815773558,38
218261,"0",15,1,8.31574019003259,20
218262,"1",1,1,9.74040199194504,25
218263,"1",16,1,4.2842759793302,12
218264,"1",0,0,7.58013837018935,4
218265,"1",5,0,5.47365626791411,4
218266,"0",0,0,8.31870566665729,159
218267,"0",25,0,0,1
218268,"1",0,0,9.00671019044096,66
218269,"0",1,0,4.14662070678747,9
218270,"0",6,0,0,2
218271,"1",0,0,6.10376591919513,45
218272,"1",8,1,2.8718682863316,7
218273,"0",0,0,4.23786753897428,20
218274,"1",1,1,8.2187763738722,45
218275,"0",11,1,8.16309492499095,83
218276,"1",4,0,0,1
218277,"0",47,1,10.7094557002503,90
218278,"1",1,0,6.85334133094242,8
218279,"0",8,1,5.94167012884417,32
218280,"0",10,0,0,1
218281,"1",14,0,0,1
218282,"0",20,1,5.8287691314492,4
218283,"0",7,0,4.46106884201383,3
218284,"1",1,0,0,1
218285,"0",1,0,8.71761985710554,28
218286,"0",15,1,0,2
218287,"1",104,1,5.8015441924387,17
218288,"1",10,1,2.58248697812686,51
218289,"1",0,0,9.98452960685028,12
218290,"0",5,5,0,2
218291,"0",33,1,0,1
218292,"1",25,0,6.55270758178756,4
218293,"1",59,0,5.96296218663527,2
218294,"1",1,0,4.61512051684126,3
218295,"1",45,1,4.66870820679208,3
218296,"0",125,0,6.38576759050995,5
218297,"1",37,2,5.06852677251203,13
218298,"0",32,1,7.54811858110168,33
218299,"0",0,0,0,3
218300,"0",6,0,0,1
218301,"0",5,1,5.25812017679662,7
218302,"0",0,0,0,1
218303,"0",1,0,0,1
218304,"1",1,1,7.47348945421141,73
218305,"0",0,0,0,2
218306,"1",21,0,0,2
218307,"0",11,0,0,1
218308,"1",0,0,0,1
218309,"1",38,1,10.7497021120791,84
218310,"1",9,0,0,1
218311,"0",44,1,7.96371403577787,18
218312,"0",1,1,0,1
218313,"0",6,2,0,2
218314,"1",3,0,0,1
218315,"0",0,0,5.00568975170324,5
218316,"1",1,1,8.48479809068023,8
218317,"1",1,1,7.95651183596534,13
218318,"1",1,1,10.483593126578,43
218319,"1",1,0,0,1
218320,"0",1,0,6.00079587453687,4
218321,"1",27,1,8.04627714604548,21
218322,"0",1,0,7.8201584641291,15
218323,"1",10,0,5.94756490481796,85
218324,"1",0,0,0,1
218325,"0",14,0,0,1
218326,"1",0,0,6.29116164913797,8
218327,"1",0,0,7.42282787159545,12
218328,"1",0,0,0,1
218329,"1",1,0,8.89989449225918,2
218330,"0",0,0,0,3
218331,"0",11,2,6.40473246727917,13
218332,"1",16,0,10.0944140636227,201
218333,"1",37,2,5.74210534897536,5
218334,"1",1,0,0,1
218335,"0",0,0,0,2
218336,"0",6,1,9.09206458994024,19
218337,"0",16,0,8.19896393510135,45
218338,"1",1,1,0,1
218339,"0",65,2,7.27572618266272,16
218340,"0",5,0,5.03330961113513,8
218341,"1",0,0,0,1
218342,"1",0,0,7.05185562295589,13
218343,"0",15,1,7.72408864961187,47
218344,"0",37,1,7.44569205173476,4
218345,"0",0,0,4.40023485432255,3
218346,"1",7,0,0,4
218347,"1",0,0,4.82068471013781,6
218348,"0",16,0,0,2
218349,"1",65,1,5.96406765625103,109
218350,"1",56,0,11.732192231255,111
218351,"0",17,1,4.36665915754276,9
218352,"1",0,0,7.10978958975274,16
218353,"0",1,1,0,1
218354,"0",11,1,10.321733634909,118
218355,"1",84,1,7.17280823337356,2
218356,"0",0,0,0,1
218357,"0",3,0,0,1
218358,"1",4,0,0,1
218359,"1",0,0,0,1
218360,"0",1,1,0,2
218361,"1",1,0,0,2
218362,"1",8,1,4.82318058519055,3
218363,"1",1,1,8.84291499147077,10
218364,"1",1,1,6.09356977004514,4
218365,"0",32,1,7.54021252309269,88
218366,"0",8,1,8.49017342309827,22
218367,"1",33,1,5.82823948600502,11
218368,"1",2,1,0,2
218369,"1",49,1,0,2
218370,"0",7,0,0,1
218371,"1",0,0,1.86252854011626,3
218372,"0",17,0,0,1
218373,"1",0,0,0,1
218374,"0",21,0,5.45673037829032,4
218375,"0",5,1,0,1
218376,"0",27,0,0,1
218377,"0",84,1,7.53501903442646,19
218378,"1",5,0,6.83383959603197,3
218379,"1",0,0,7.12520263775147,2
218380,"0",11,0,0,1
218381,"1",0,0,9.05381053085453,17
218382,"0",21,2,8.7222656394809,7
218383,"1",0,0,0,2
218384,"0",0,0,7.84351524925123,66
218385,"0",5,1,6.54294735181322,13
218386,"0",7,1,2.39789527279837,2
218387,"0",0,0,5.46620187554422,15
218388,"0",10,1,6.16253555312908,23
218389,"1",29,0,10.5624314117546,168
218390,"0",33,2,4.07736793801498,3
218391,"1",0,0,7.7873778770985,12
218392,"1",0,0,6.02446402537109,9
218393,"1",0,0,5.34901048086356,2
218394,"0",5,0,5.84794053702194,8
218395,"1",1,0,0,1
218396,"0",2,0,0,1
218397,"1",24,4,4.91456482534552,7
218398,"1",30,0,10.3238639329798,25
218399,"0",1,0,5.15363835517859,5
218400,"1",0,0,9.63362968099683,11
218401,"0",11,0,0,2
218402,"0",0,0,0,1
218403,"0",1,1,8.47847731081356,43
218404,"1",73,1,10.3317768621746,13
218405,"1",1,0,0,1
218406,"0",10,0,0,1
218407,"1",15,0,0,8
218408,"1",1,0,6.93315983320386,10
218409,"1",1,1,0,2
218410,"1",42,0,7.49470270293117,21
218411,"1",47,0,0,1
218412,"0",3,0,4.03530202158832,7
218413,"1",71,1,5.38399034828619,13
218414,"1",8,0,0,1
218415,"1",5,0,5.87428445464481,18
218416,"0",30,1,0,1
218417,"0",33,1,0,2
218418,"1",71,0,12.7090038502073,105
218419,"0",7,0,5.24116483504373,4
218420,"1",18,1,0,2
218421,"0",2,0,0,2
218422,"1",13,0,0,17
218423,"1",7,1,10.2624608033431,44
218424,"0",1,0,6.07371251371731,5
218425,"1",8,2,0,5
218426,"1",35,0,6.44473520783055,15
218427,"1",24,0,4.61512051684126,3
218428,"0",2,0,8.54433743045941,90
218429,"1",42,0,11.8043038725504,63
218430,"1",1,0,6.26427406943701,17
218431,"1",9,0,4.43473767358655,4
218432,"0",48,0,6.37191949221198,33
218433,"0",19,1,9.20382922036053,27
218434,"1",7,1,6.84678372199065,3
218435,"0",56,1,10.6725109267386,96
218436,"0",47,0,9.11175904780812,101
218437,"0",17,0,0,1
218438,"1",1,1,8.22517640431558,8
218439,"0",22,1,0,1
218440,"1",1,0,7.25611373661649,6
218441,"1",33,1,9.1440210661824,30
218442,"1",1,0,4.61512051684126,4
218443,"0",9,0,0,1
218444,"0",0,0,0,1
218445,"0",0,0,4.90029945907492,5
218446,"0",0,0,8.09529377684465,22
218447,"1",3,0,0,1
218448,"0",49,0,0,1
